[DATA] Client: 24fc8529-ea14-4a07-a2cc-5228efcd4dbc | Fuel: 33.5712 | Consumption: 0
[DATA] Client: 41ba87fe-58f5-4435-824c-c3c97b189f52 | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: 1c5c320a-d05a-4eb3-baeb-eb8367074f70 | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 6e68ac6b-9596-4771-8650-186297f20e03 | Fuel: 31.041 | Consumption: 0.00189781
[DATA] Client: 14131329-c9d5-4aea-9f33-9475e294c538 | Fuel: 30.9787 | Consumption: 0.00187874
[DATA] Client: 15101274-d91b-47eb-baf0-5f16af47421c | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: 628772c4-edbc-49f6-b5ff-d7e85fae3be5 | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: a166509b-9a60-435d-881a-3764fc234279 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: 205a856e-6a3a-4630-a809-dc8a448dbd1f | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: d88f3a58-2de1-47da-abe9-bb6fcd31f606 | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: 58f78523-2c31-4f6b-9b77-acb6d27df799 | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: 86e4e980-1e44-4e33-ad58-4212a872b18b | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: 0fa0a9db-debc-4658-9c06-7ccfb129a8e8 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: c7c5d297-dfcd-4918-9ed3-0333979430a9 | Fuel: 30.9862 | Consumption: 0.00188637
[DATA] Client: 39f5f768-a900-4fb9-8dca-d9e30576e27c | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: 8925baf7-0c2b-4b94-b5b1-eec1276d4694 | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: 635ff4bb-9319-4471-bbbf-e4a666b81034 | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: 87aec33c-6965-4fd8-bfa9-24c5843c6c67 | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: c6ba872b-477f-4b15-875d-3f29dc082a26 | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: 7d71474e-e1cb-4edf-98f6-ce9f85a34a6c | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: f13ae330-3071-4e0c-bcbf-390056fb1d19 | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: 66f0e5dd-c39c-4510-ae12-562b387ca9c6 | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: 43f35a62-e0f8-4a95-b3e1-6576330eba99 | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: ad8c12f5-13ef-4854-a927-3ed68a46d45b | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 07a59a4e-2452-450b-bf12-24cfc10106ca | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: 14e64062-0a07-4432-97bf-206bb2f37d68 | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: 199d3410-37c2-478a-88ab-4756bf62576a | Fuel: 31.0429 | Consumption: 0.00188637
[DATA] Client: 88595123-2dac-4128-9d55-3534679f7d74 | Fuel: 31.0051 | Consumption: 0.00188828
[DATA] Client: c2e9bb21-33af-49c0-b00f-733b57ea58b8 | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: 35e855d1-dde4-48e9-aa2a-109288faa4ff | Fuel: 30.9976 | Consumption: 0.00188255
[DATA] Client: 9653102d-82b8-4f92-8323-1ea59a1d1e6a | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: f5ce7f1c-4ae4-4546-8185-1a45dd549a98 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: e456b904-947e-446e-9e97-0609dc775ded | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: 9bc53cdf-4cfd-4fdb-af2a-5249d17fa13d | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: 0ad06a0f-cd9e-4327-83e5-cff5c3773c2b | Fuel: 31.0278 | Consumption: 0.00188446
[DATA] Client: 4fb141cb-2681-45b8-852a-2cc8fdca42b8 | Fuel: 30.9787 | Consumption: 0.00187874
[DATA] Client: 7f86b865-f5f1-435f-a364-ca12d03b8542 | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: 6f125c44-32af-4973-8b1f-af17a174bca8 | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: 20325af8-3fee-4d68-bc8b-823bb262566b | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: c93db55c-34ad-4f6c-8fea-5fe74a8cdfee | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: 5d784ca6-b97c-4b72-ae24-ba20ad410c6f | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: f472ed81-4dcb-41dc-9d54-78fd85dcff0a | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: 5e3c5379-7b8e-4f8f-b8f7-94c93c2bd91c | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: 7dda1de4-0f71-4f2b-a045-25a20648c529 | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: c135cd3f-21a1-41ac-ac58-9402060462fb | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: a06eae6d-3118-462e-ad99-6f9f14ad4c55 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: 4f8e9c2b-7f6d-4bc0-babe-9b63a81addf4 | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: a5a287a9-1093-4eec-9d80-91f2ce209063 | Fuel: 31.0315 | Consumption: 0.00188637
[DATA] Client: 9d703a95-c4b6-4840-856f-5ddb0cc58750 | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: 1269a4b7-50e9-4a62-8a6b-e353eaf0e429 | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: 56526d44-26cb-47be-9e8f-24b7e2cee38a | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: 1603a5f8-c5d4-49bf-956f-134ef3986217 | Fuel: 31.0353 | Consumption: 0.00189781
[DATA] Client: 68dbdd88-20e9-47db-b383-9d65027f9f95 | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: 7d21671f-3d1e-4b52-b7c3-599fd2679742 | Fuel: 31.0089 | Consumption: 0.00189018
[DATA] Client: 6ffa2315-c130-4f19-bba0-f4e6cae91728 | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: 5f5a8c32-8287-4cd4-824a-630351b0e1d0 | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: 4ed70a94-5c48-4cc5-9d86-08c707735b9e | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: 502cf1b9-8122-49f5-a3d8-d9c72b86d2dd | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: 607bd757-4425-4d0e-b496-1f38534c1ca1 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: b79a50c1-9961-4df2-9b57-b497e1a74b1b | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: fd66b274-3073-4749-a775-4b79c016a1b0 | Fuel: 31.041 | Consumption: 0.00189781
[DATA] Client: da9a45f2-983f-47cb-b711-ef3c0ef7f857 | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: 5c032376-a312-4eed-8ae3-22522e2adca0 | Fuel: 30.9976 | Consumption: 0.00188255
[DATA] Client: 26c77c4c-58f9-4a84-9481-0e8d3b2358a9 | Fuel: 31.0278 | Consumption: 0.00188446
[DATA] Client: 6ef0e49f-4e9b-4c38-99e8-48a486c78a89 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: b52187dd-5330-4a63-91eb-2d6bff0cf195 | Fuel: 31.0429 | Consumption: 0.00188637
[DATA] Client: 40339f56-40ea-4d12-aebf-5af7cd02f99c | Fuel: 31.0315 | Consumption: 0.00188637
[DATA] Client: 3852f023-4070-4ebe-b480-3ad81313e655 | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: 0769dc1a-a465-4cc0-9354-c4abcaaa95f9 | Fuel: 30.9862 | Consumption: 0.00188637
[DATA] Client: b443f107-6c44-4295-aabd-2efcd04d2a6e | Fuel: 31.0051 | Consumption: 0.00188828
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: cc7abcbf-a100-4e3a-a0b1-0a1c7fcfd3eb | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: 5791f5fd-5d89-4917-8731-f234204a6b9e | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: ec7e061c-9dbc-41a6-b2b5-54d5ec2c3167 | Fuel: 31.0089 | Consumption: 0.00189018
[DATA] Client: 8f9749cf-b23b-47dc-9033-897daf64ca9d | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: bfdddb35-dc50-42d9-b960-858983dccd45 | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: d223a53b-ecba-41d8-acea-57214eb291d7 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: 4f4b9682-8842-4ccc-aed7-c68dbe951805 | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: fae4c8bf-e066-45c5-9488-de246bf1af56 | Fuel: 31.0353 | Consumption: 0.00189781
[DATA] Client: 52623d13-c7e4-4f8f-a84d-8c1bc25a702c | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: cca3afed-35fd-4c5c-bfa0-218610a944e4 | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: d8c3daa2-663e-464c-8552-9409b0c69e2c | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: ec12c475-b42e-476b-805f-f3b43a0a0f3f | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: 06361dee-18b2-4587-ac51-c570f4a713e5 | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: 7b539db7-8120-4c14-bf91-e8f6998d9b45 | Fuel: 31.041 | Consumption: 0.00189781
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: 96bb5c9c-be7e-4ffe-97fd-11dd2ec24f5e | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: b5ed788d-e323-437a-9712-7c6255e0102d | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: b1b56c73-35e0-4fc4-82b3-c7903e8d422c | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: 8c237d15-9c11-484f-b1d2-52c03d64d077 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: bdb42393-0201-4338-b0c2-6996337745ce | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: a80023f6-e205-490e-a489-736a00c91bbe | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: 9e411758-4a19-4d73-b33e-ff24193fea3c | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: 05f1f3c9-31f5-4cbc-91ef-157bf211183e | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: 1c5c320a-d05a-4eb3-baeb-eb8367074f70 | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: 021f5ace-e9f9-4689-83bf-a3ce3eb9216a | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: e9d392b8-c79e-401b-a76d-0a245e620e07 | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: 93f9fa6e-e734-4cdb-8777-317d296a0829 | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: 41ba87fe-58f5-4435-824c-c3c97b189f52 | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: 6e68ac6b-9596-4771-8650-186297f20e03 | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: 15101274-d91b-47eb-baf0-5f16af47421c | Fuel: 31.0315 | Consumption: 0.00188637
[DATA] Client: 14131329-c9d5-4aea-9f33-9475e294c538 | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: 58f78523-2c31-4f6b-9b77-acb6d27df799 | Fuel: 31.0089 | Consumption: 0.00189018
[DATA] Client: d88f3a58-2de1-47da-abe9-bb6fcd31f606 | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: a166509b-9a60-435d-881a-3764fc234279 | Fuel: 31.0051 | Consumption: 0.00188828
[DATA] Client: 205a856e-6a3a-4630-a809-dc8a448dbd1f | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: 628772c4-edbc-49f6-b5ff-d7e85fae3be5 | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: c7c5d297-dfcd-4918-9ed3-0333979430a9 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: 39f5f768-a900-4fb9-8dca-d9e30576e27c | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: 0fa0a9db-debc-4658-9c06-7ccfb129a8e8 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: 86e4e980-1e44-4e33-ad58-4212a872b18b | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: f13ae330-3071-4e0c-bcbf-390056fb1d19 | Fuel: 30.9862 | Consumption: 0.00188637
[DATA] Client: c6ba872b-477f-4b15-875d-3f29dc082a26 | Fuel: 30.9976 | Consumption: 0.00188255
[DATA] Client: 87aec33c-6965-4fd8-bfa9-24c5843c6c67 | Fuel: 30.9787 | Consumption: 0.00187874
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: 7d71474e-e1cb-4edf-98f6-ce9f85a34a6c | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: 635ff4bb-9319-4471-bbbf-e4a666b81034 | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: 8925baf7-0c2b-4b94-b5b1-eec1276d4694 | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: 7f25214f-7f4e-4584-88f5-d3b6d1afb219 | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: d02db1b6-59f1-4aa8-8980-766ca7ba707f | Fuel: 30.9674 | Consumption: 0.00189781
[DATA] Client: ad8c12f5-13ef-4854-a927-3ed68a46d45b | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: f5ce7f1c-4ae4-4546-8185-1a45dd549a98 | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: e456b904-947e-446e-9e97-0609dc775ded | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 35e855d1-dde4-48e9-aa2a-109288faa4ff | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: 9653102d-82b8-4f92-8323-1ea59a1d1e6a | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: c2e9bb21-33af-49c0-b00f-733b57ea58b8 | Fuel: 31.0353 | Consumption: 0.00189781
[DATA] Client: 88595123-2dac-4128-9d55-3534679f7d74 | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: 07a59a4e-2452-450b-bf12-24cfc10106ca | Fuel: 31.0278 | Consumption: 0.00188446
[DATA] Client: 199d3410-37c2-478a-88ab-4756bf62576a | Fuel: 31.041 | Consumption: 0.00189781
[DATA] Client: 66f0e5dd-c39c-4510-ae12-562b387ca9c6 | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: 14e64062-0a07-4432-97bf-206bb2f37d68 | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: 43f35a62-e0f8-4a95-b3e1-6576330eba99 | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: 4fb141cb-2681-45b8-852a-2cc8fdca42b8 | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: 9bc53cdf-4cfd-4fdb-af2a-5249d17fa13d | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: 0ad06a0f-cd9e-4327-83e5-cff5c3773c2b | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: 6f125c44-32af-4973-8b1f-af17a174bca8 | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: 7f86b865-f5f1-435f-a364-ca12d03b8542 | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: 5e3c5379-7b8e-4f8f-b8f7-94c93c2bd91c | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: 5d784ca6-b97c-4b72-ae24-ba20ad410c6f | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: f472ed81-4dcb-41dc-9d54-78fd85dcff0a | Fuel: 30.9976 | Consumption: 0.00188255
[DATA] Client: c93db55c-34ad-4f6c-8fea-5fe74a8cdfee | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: 20325af8-3fee-4d68-bc8b-823bb262566b | Fuel: 30.9787 | Consumption: 0.00187874
[DATA] Client: c135cd3f-21a1-41ac-ac58-9402060462fb | Fuel: 31.0089 | Consumption: 0.00189018
[DATA] Client: 7dda1de4-0f71-4f2b-a045-25a20648c529 | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: a06eae6d-3118-462e-ad99-6f9f14ad4c55 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: 4f8e9c2b-7f6d-4bc0-babe-9b63a81addf4 | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: 9d703a95-c4b6-4840-856f-5ddb0cc58750 | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: a5a287a9-1093-4eec-9d80-91f2ce209063 | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: 1269a4b7-50e9-4a62-8a6b-e353eaf0e429 | Fuel: 30.9862 | Consumption: 0.00188637
[DATA] Client: 5f5a8c32-8287-4cd4-824a-630351b0e1d0 | Fuel: 31.0315 | Consumption: 0.00188637
[DATA] Client: 56526d44-26cb-47be-9e8f-24b7e2cee38a | Fuel: 31.0278 | Consumption: 0.00188446
[DATA] Client: 6ffa2315-c130-4f19-bba0-f4e6cae91728 | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: 68dbdd88-20e9-47db-b383-9d65027f9f95 | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 1603a5f8-c5d4-49bf-956f-134ef3986217 | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: 7d21671f-3d1e-4b52-b7c3-599fd2679742 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: 4ed70a94-5c48-4cc5-9d86-08c707735b9e | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: da9a45f2-983f-47cb-b711-ef3c0ef7f857 | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: fd66b274-3073-4749-a775-4b79c016a1b0 | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: a3aa1e4b-8e64-4b90-a79d-2407850a016c | Fuel: 30.9674 | Consumption: 0.00189781
[DATA] Client: b79a50c1-9961-4df2-9b57-b497e1a74b1b | Fuel: 31.0353 | Consumption: 0.00189781
[DATA] Client: 607bd757-4425-4d0e-b496-1f38534c1ca1 | Fuel: 31.0051 | Consumption: 0.00188828
[DATA] Client: 502cf1b9-8122-49f5-a3d8-d9c72b86d2dd | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: 5c032376-a312-4eed-8ae3-22522e2adca0 | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: 6ef0e49f-4e9b-4c38-99e8-48a486c78a89 | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: 26c77c4c-58f9-4a84-9481-0e8d3b2358a9 | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: b52187dd-5330-4a63-91eb-2d6bff0cf195 | Fuel: 31.041 | Consumption: 0.00189781
[DATA] Client: 3852f023-4070-4ebe-b480-3ad81313e655 | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: 40339f56-40ea-4d12-aebf-5af7cd02f99c | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: ec7e061c-9dbc-41a6-b2b5-54d5ec2c3167 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: 8f9749cf-b23b-47dc-9033-897daf64ca9d | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: cc7abcbf-a100-4e3a-a0b1-0a1c7fcfd3eb | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: b443f107-6c44-4295-aabd-2efcd04d2a6e | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: 0573c4a0-4093-4dae-9cfd-ac2189a66789 | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: 5791f5fd-5d89-4917-8731-f234204a6b9e | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: 0769dc1a-a465-4cc0-9354-c4abcaaa95f9 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: cca3afed-35fd-4c5c-bfa0-218610a944e4 | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 52623d13-c7e4-4f8f-a84d-8c1bc25a702c | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: d223a53b-ecba-41d8-acea-57214eb291d7 | Fuel: 31.0051 | Consumption: 0.00188828
[DATA] Client: bfdddb35-dc50-42d9-b960-858983dccd45 | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: fae4c8bf-e066-45c5-9488-de246bf1af56 | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: 4f4b9682-8842-4ccc-aed7-c68dbe951805 | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: d8c3daa2-663e-464c-8552-9409b0c69e2c | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: ec12c475-b42e-476b-805f-f3b43a0a0f3f | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: 06361dee-18b2-4587-ac51-c570f4a713e5 | Fuel: 31.0089 | Consumption: 0.00189018
[DATA] Client: 7b539db7-8120-4c14-bf91-e8f6998d9b45 | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: 8c237d15-9c11-484f-b1d2-52c03d64d077 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: b1b56c73-35e0-4fc4-82b3-c7903e8d422c | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: e46d43ed-a987-46e6-aed1-de27862e6231 | Fuel: 30.9674 | Consumption: 0.00189781
[DATA] Client: 96bb5c9c-be7e-4ffe-97fd-11dd2ec24f5e | Fuel: 31.0315 | Consumption: 0.00188637
[DATA] Client: b5ed788d-e323-437a-9712-7c6255e0102d | Fuel: 31.0353 | Consumption: 0.00189781
[DATA] Client: 9e411758-4a19-4d73-b33e-ff24193fea3c | Fuel: 30.9976 | Consumption: 0.00188255
[DATA] Client: bdb42393-0201-4338-b0c2-6996337745ce | Fuel: 31.024 | Consumption: 0.00188255
[DATA] Client: a80023f6-e205-490e-a489-736a00c91bbe | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: 05f1f3c9-31f5-4cbc-91ef-157bf211183e | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: e9d392b8-c79e-401b-a76d-0a245e620e07 | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: 41ba87fe-58f5-4435-824c-c3c97b189f52 | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: 021f5ace-e9f9-4689-83bf-a3ce3eb9216a | Fuel: 30.9787 | Consumption: 0.00187874
[DATA] Client: 93f9fa6e-e734-4cdb-8777-317d296a0829 | Fuel: 31.0278 | Consumption: 0.00188446
[DATA] Client: 1c5c320a-d05a-4eb3-baeb-eb8367074f70 | Fuel: 30.9862 | Consumption: 0.00188637
[DATA] Client: 14131329-c9d5-4aea-9f33-9475e294c538 | Fuel: 30.9749 | Consumption: 0.00188446
[DATA] Client: 15101274-d91b-47eb-baf0-5f16af47421c | Fuel: 31.0296 | Consumption: 0.0018959
[DATA] Client: 6e68ac6b-9596-4771-8650-186297f20e03 | Fuel: 31.0372 | Consumption: 0.00188637
[DATA] Client: a166509b-9a60-435d-881a-3764fc234279 | Fuel: 31.0032 | Consumption: 0.00189209
[DATA] Client: 628772c4-edbc-49f6-b5ff-d7e85fae3be5 | Fuel: 31.0108 | Consumption: 0.00189018
[DATA] Client: 205a856e-6a3a-4630-a809-dc8a448dbd1f | Fuel: 30.973 | Consumption: 0.00189209
[DATA] Client: d88f3a58-2de1-47da-abe9-bb6fcd31f606 | Fuel: 31.0146 | Consumption: 0.00187874
[DATA] Client: 58f78523-2c31-4f6b-9b77-acb6d27df799 | Fuel: 31.007 | Consumption: 0.00188065
[DATA] Client: 0fa0a9db-debc-4658-9c06-7ccfb129a8e8 | Fuel: 30.9806 | Consumption: 0.00189781
[DATA] Client: 86e4e980-1e44-4e33-ad58-4212a872b18b | Fuel: 30.9711 | Consumption: 0.001894
[DATA] Client: 39f5f768-a900-4fb9-8dca-d9e30576e27c | Fuel: 30.9919 | Consumption: 0.00189781
[DATA] Client: c7c5d297-dfcd-4918-9ed3-0333979430a9 | Fuel: 30.9825 | Consumption: 0.00188637
[DATA] Client: 8925baf7-0c2b-4b94-b5b1-eec1276d4694 | Fuel: 31.0202 | Consumption: 0.00189209
[DATA] Client: c447baaf-e43c-411e-abdf-685a76b401d5 | Fuel: 30.9693 | Consumption: 0.00187683
[DATA] Client: 635ff4bb-9319-4471-bbbf-e4a666b81034 | Fuel: 31.0221 | Consumption: 0.00188255
[DATA] Client: 87aec33c-6965-4fd8-bfa9-24c5843c6c67 | Fuel: 30.9768 | Consumption: 0.00188065
[DATA] Client: 7d71474e-e1cb-4edf-98f6-ce9f85a34a6c | Fuel: 30.9995 | Consumption: 0.00188255
[DATA] Client: c6ba872b-477f-4b15-875d-3f29dc082a26 | Fuel: 30.9957 | Consumption: 0.0018959
[DATA] Client: f13ae330-3071-4e0c-bcbf-390056fb1d19 | Fuel: 30.9843 | Consumption: 0.00189781
[DATA] Client: 43f35a62-e0f8-4a95-b3e1-6576330eba99 | Fuel: 31.0127 | Consumption: 0.00189209
[DATA] Client: 66f0e5dd-c39c-4510-ae12-562b387ca9c6 | Fuel: 31.0164 | Consumption: 0.00189781
[DATA] Client: 14e64062-0a07-4432-97bf-206bb2f37d68 | Fuel: 30.99 | Consumption: 0.00188637
[DATA] Client: 07a59a4e-2452-450b-bf12-24cfc10106ca | Fuel: 31.0259 | Consumption: 0.00188065
[DATA] Client: c2e9bb21-33af-49c0-b00f-733b57ea58b8 | Fuel: 31.0334 | Consumption: 0.00188637
[DATA] Client: 88595123-2dac-4128-9d55-3534679f7d74 | Fuel: 31.0013 | Consumption: 0.00188065
[DATA] Client: 199d3410-37c2-478a-88ab-4756bf62576a | Fuel: 31.0391 | Consumption: 0.00189209
[DATA] Client: e456b904-947e-446e-9e97-0609dc775ded | Fuel: 30.9881 | Consumption: 0.00188255
[DATA] Client: 9653102d-82b8-4f92-8323-1ea59a1d1e6a | Fuel: 31.0183 | Consumption: 0.00188828
[DATA] Client: 35e855d1-dde4-48e9-aa2a-109288faa4ff | Fuel: 30.9938 | Consumption: 0.00189209
[DATA] Client: ad8c12f5-13ef-4854-a927-3ed68a46d45b | Fuel: 30.9862 | Consumption: 0.00188637
